degree,riskstat,1hop_degree,2hop_degree,1hop_riskstat,2hop_riskstat
0.27207252,-0.15259127,0.34802362,-0.27599868,0.29619208,-0.029566417
-0.459445,-0.6365982,-0.5053852,0.58778656,-0.5813709,0.76564103
-0.6569098,-0.5925976,-0.7286997,0.7608227,-0.7961902,0.7320768
-0.67822707,-0.5925976,-0.75827026,0.6797105,-0.82888216,0.77947587
0.007290106,-0.15259127,-0.27252486,0.35941064,-0.31932637,0.62334
0.79378366,-0.064590015,0.8925695,-0.83787996,0.7966527,-0.5730078
0.48861068,-0.064590015,0.63519096,-0.57251245,0.58962476,-0.3491889
-0.06339334,-0.37259445,0.07698809,0.0027008646,0.052719638,0.22767802
0.25412115,0.111412525,0.4400927,-0.37322307,0.6431149,-0.41499963
2.0313048,1.255429,2.1040585,-2.0882897,2.1478677,-2.0398803
-0.6367146,-0.37259445,-0.6908151,0.78448826,-0.72279227,1.0253127
1.309885,0.37541634,1.8726655,-1.8497891,1.856979,-1.7261175
-0.54583585,-0.32859382,-0.46166092,0.55171925,-0.48513952,0.7776728
-0.5895923,0.06741189,-0.7251393,0.6407503,-0.77046275,0.14598669
-0.4269082,-0.46059573,-0.6002984,0.6879033,-0.67254585,0.9576295
-0.089198396,-0.5925976,0.049709003,0.027639957,0.03042677,0.2398485
0.18455969,-0.24059255,0.17696323,-0.10908318,0.14402181,0.045536894
-0.31807813,-0.32859382,-0.5043461,0.59545517,-0.58467823,0.8893569
-0.2328092,-0.548597,-0.4203962,0.50958437,-0.55284494,0.845564
-0.62549496,-0.50459635,-0.66167015,0.7552275,-0.6850439,0.9824212
-0.36968824,-0.37259445,-0.38643926,0.479449,-0.3926925,0.7039218
-0.76686186,-0.72459954,-0.8194555,0.76323676,-0.87693423,0.8418192
-0.10939367,-0.15259127,-0.17778173,0.26360062,-0.20344162,0.49605274
-0.04432003,-0.24059255,0.3019716,-0.22931543,0.29377517,-0.030953366
-0.50544536,-0.5925976,-0.5788546,0.657401,-0.645292,0.8958409
-0.33378556,-0.41659507,-0.481466,0.5430863,-0.5554845,0.6060378
-0.29227304,-0.19659191,-0.46497065,0.55814904,-0.48990974,0.80260324
-0.3461271,-0.46059573,-0.46947497,0.5534035,-0.5184039,0.7955991
0.21260867,0.15541317,0.18389735,-0.10890434,0.20329985,0.059302367
0.286658,-0.10859065,0.32416147,-0.25272486,0.30856287,-0.050023917
-0.33939534,-0.37259445,-0.5666669,0.6581079,-0.63880444,0.9496892
0.11163233,-0.2845932,0.28071755,-0.22646835,0.25949314,-0.1704458
0.036461048,-0.6365982,0.3583214,-0.30144876,0.35467508,-0.23015398
-0.4762744,-0.32859382,-0.53934723,0.5690729,-0.6001974,0.44865373
1.089981,0.24341443,1.4143153,-1.3764489,1.3150175,-1.136872
-0.6456902,-0.6365982,-0.67757493,0.7422519,-0.73506767,0.791889
0.89027214,0.19941379,1.2354814,-1.1916444,1.1159399,-0.91752607
-0.5536896,-0.6805989,-0.58191884,0.67543334,-0.6550868,0.950244
1.3480316,2.3114443,1.5597283,-1.526692,1.7716873,-1.6309729
-0.7545203,-0.76860017,-0.805763,0.7681448,-0.87280005,0.8203215
-0.7309591,-0.8126008,-0.7593602,0.7663452,-0.83082205,0.5664058
0.8891502,0.63942015,1.4365686,-1.3996801,1.5707016,-1.4136726
1.1359813,0.15541317,1.4485862,-1.4116358,1.5611612,-1.4019529
-0.6367146,-0.6365982,-0.6579652,0.7490813,-0.71760863,0.997747
-0.65915376,0.111412525,-0.7471972,0.6600922,-0.7674098,-0.027798057
-0.4011031,-0.41659507,-0.3897858,0.48192725,-0.31643245,0.6075288
-0.58173853,-0.19659191,-0.6279746,0.64199495,-0.65766275,0.36932024
-0.63447064,-0.50459635,-0.74631476,0.82432705,-0.78668153,1.0331142
-0.023002798,0.06741189,-0.12901382,0.18390283,-0.16311729,0.20347574
0.8891502,-0.24059255,1.1721493,-1.1357943,1.0585699,-0.9472414
-0.15539402,-0.548597,-0.21145,0.2992264,-0.319867,0.62171036
1.6184238,2.2674437,1.8125594,-1.7873179,1.9505073,-1.8246603
-0.42578623,-0.02058938,-0.33210886,0.31793678,-0.19530043,-0.25934926
1.2089087,1.3874309,1.5317088,-1.4975452,1.6790495,-1.5296562
1.6700339,1.739436,1.90743,-1.8854116,1.9836127,-1.8616918
-0.7118858,-0.15259127,-0.78498983,0.80527073,-0.8118047,0.9622411
0.73656374,0.771422,1.1204002,-1.0843996,1.2903712,-1.2124609
0.9329066,0.55141884,1.3039757,-1.2629038,1.4668697,-1.3016764
0.48636675,0.5954195,0.816539,-0.7608858,1.0178958,-0.81981546
0.32031676,-0.41659507,0.768906,-0.711455,0.8157972,-0.5978342
-0.53798217,-0.46059573,-0.5789041,0.6726302,-0.63050425,0.9317282
0.10938841,-0.10859065,0.5352019,-0.47043896,0.7222053,-0.49696833
-0.07461293,-0.37259445,-0.09574842,0.1712253,-0.1465487,0.36599156
-0.15875989,-0.41659507,-0.12687269,0.2110968,-0.16718788,0.46082422
0.84875965,0.28741506,1.202339,-1.1578051,1.3340665,-1.1555612
-0.6658855,-0.50459635,-0.7258676,0.7434946,-0.7912291,0.6477503
-0.57388484,0.37541634,-0.74683815,0.8318718,-0.7432724,1.0388007
-0.64793414,-0.46059573,-0.6755759,0.71116006,-0.72177464,0.54847944
-0.68608075,-0.41659507,-0.77010584,0.79674983,-0.8278963,0.65815246
-0.72310543,-0.02058938,-0.80807036,0.69915855,-0.84710443,0.1969224
-0.6501781,-0.50459635,-0.7545634,0.79897916,-0.8137446,0.7069037
-0.6838368,-0.6805989,-0.77842176,0.79581237,-0.8438607,0.62514305
-0.5806166,-0.5925976,-0.6746408,0.764222,-0.72447777,0.99147105
-0.6748612,-0.5925976,-0.76227343,0.83138573,-0.8206456,1.0298202
-0.623251,-0.50459635,-0.7352354,0.78937405,-0.78509146,0.7806894
-0.61764127,-0.6365982,-0.7030631,0.74189353,-0.7695405,0.5938327
-0.5940801,-0.5925976,-0.6384615,0.6513793,-0.7042838,0.30645674
-0.5312504,-0.37259445,-0.5601236,0.65446943,-0.6209956,0.922505
-0.11836934,-0.32859382,-0.03042996,0.111802265,-0.050826117,0.3317339
0.22046238,-0.2845932,0.34875512,-0.27699903,0.32688054,-0.0669447
-0.5750068,-0.46059573,-0.6144248,0.70118284,-0.66981095,0.9440027
0.01738774,-0.41659507,0.09430818,-0.0145093305,0.038345348,0.24893302
-0.7130078,-0.6805989,-0.7526126,0.75689405,-0.8148895,0.45538044
-0.62886083,-0.76860017,-0.6506479,0.7386632,-0.72740346,0.99545854
-0.6468122,-0.72459954,-0.7710429,0.7979644,-0.838836,0.96584713
-0.6434463,-0.6805989,-0.7520283,0.82093424,-0.8234123,1.0136622
-0.6277389,-0.6365982,-0.72878784,0.7828178,-0.79580855,0.8175476
-0.28890717,-0.32859382,-0.4293211,0.4897341,-0.48218197,0.5461563
-0.5492017,-0.72459954,-0.6623604,0.74764794,-0.74584836,0.99896055
-0.61539733,-0.5925976,-0.7357962,0.7442224,-0.81008744,0.6315924
-0.6748612,-0.6805989,-0.7642477,0.80227363,-0.82913655,0.762243
0.5503184,0.4634176,0.8972413,-0.84538215,0.93947333,-0.73940706
1.7979373,2.5314474,1.9265499,-1.9051538,2.0399966,-1.9227176
1.4389102,1.5194328,1.7171094,-1.6889012,1.8539261,-1.7196683
1.6588143,2.4434462,1.8048049,-1.7797056,1.9239848,-1.7969906
0.48300087,0.15541317,0.8944537,-0.8428109,1.0817533,-0.88857347
-0.2530045,-0.2845932,-0.1292974,0.2113477,-0.08256404,0.35798192
-0.7130078,-0.8126008,-0.73185205,0.67140514,-0.79968834,0.10181236
0.36856103,-0.15259127,0.6864711,-0.62560654,0.6520193,-0.41784286
-0.45046932,-0.6805989,-0.45927995,0.54859704,-0.5103263,0.79795694
-0.20924807,-0.76860017,0.05177909,0.027864657,0.023462238,0.25305918
0.784808,0.023411253,1.011159,-0.96016395,0.92350894,-0.7097264
-0.27880955,-0.5925976,-0.23814796,0.3232903,-0.28453553,0.56560826
-0.4953477,-0.6805989,-0.36394873,0.37891895,-0.3861414,0.0637406
-0.40334705,-0.76860017,-0.38160506,0.467741,-0.44204846,0.7272572
-0.03422239,-0.50459635,0.00064926455,0.08055716,-0.026974978,0.30819044
-0.36744434,-0.548597,-0.23053692,0.31311327,-0.2471369,0.5225088
-0.76910573,-0.6365982,-0.8178968,0.78332484,-0.8696835,0.84136844
-0.24515076,-0.19659191,-0.31655562,0.4094336,-0.3029486,0.61748016
-0.81847197,-0.76860017,-0.84778583,-3.1699276,-0.91423744,-4.375746
-0.5368602,-0.24059255,-0.5837085,0.63538104,-0.6104693,0.5386321
-0.5503237,-0.72459954,-0.69440335,0.7433177,-0.73939264,0.6941438
1.7115464,1.0354258,2.0021908,-1.9833416,1.9560089,-1.8323926
0.4381225,-0.24059255,0.73148394,-0.6725839,0.7595085,-0.5362884
-0.71861756,-0.76860017,-0.813211,0.52612305,-0.8791922,-0.24801095
-0.64793414,-0.76860017,-0.76502424,0.73647517,-0.8381682,0.31949407
-0.5346163,-0.548597,-0.7476838,0.80226254,-0.7741835,1.0019772
-0.73320305,-0.50459635,-0.80809194,0.6943731,-0.8685386,0.30860654
-0.8005206,-0.8126008,-0.82691306,0.61652,-0.89264417,0.1958822
0.70290494,-0.19659191,1.0735946,-1.0249156,1.045913,-0.84467655
0.6075384,-0.24059255,1.0102035,-0.959691,1.1335897,-0.94079214
-0.34163928,-0.6365982,-0.23681824,0.3215883,-0.16289468,0.44442356
-0.79378885,-0.5925976,-0.8342062,0.24896367,-0.8950929,-0.70306903
-0.791545,-0.5925976,-0.8340927,0.079082526,-0.8954427,-0.8913127
-0.7601301,-0.6365982,-0.7930602,0.6184846,-0.8575989,-0.14506462
-0.7365689,-0.76860017,-0.79818624,0.8067277,-0.8594752,0.89181876
0.21148671,-0.19659191,0.37866828,-0.30770892,0.32115626,-0.05747877
0.67597795,-0.24059255,1.044168,-0.99519426,1.0696051,-0.8716527
0.51890355,-0.02058938,0.6429137,-0.5802852,0.5589363,-0.31555536
-0.2496386,-0.37259445,-0.27146414,0.36072218,-0.3263227,0.6275009
-0.05778354,-0.6365982,-0.043803368,0.12713297,-0.12883526,0.42143485
-0.7578862,-0.6365982,-0.8197746,0.7116304,-0.8756304,0.3184192
-0.08695448,-0.37259445,-0.102806255,0.18701196,-0.16842814,0.4620378
0.46953738,0.023411253,0.9314818,-0.8787714,1.0609232,-0.86412853
-0.13295482,-0.02058938,-0.36563373,0.45838222,-0.43765986,0.75406
-0.54695785,-0.50459635,-0.48035577,0.5718839,-0.52387375,0.8201481
-0.30012676,-0.41659507,-0.45021802,0.5397741,-0.52094805,0.81338674
-0.28890717,-0.50459635,-0.116453096,0.20067607,-0.10988155,0.39310643
0.6254898,0.023411253,0.7179494,-0.658076,0.6220305,-0.38424402
1.9370602,0.9034239,1.9804001,-1.9606671,1.8580921,-1.7250427
-0.5368602,-0.50459635,-0.5655313,0.66075057,-0.60932446,0.91369784
-0.78930104,-0.8126008,-0.81131154,0.8059075,-0.87171876,0.8759035
0.43475664,-0.19659191,0.74924874,-0.69040984,0.7247176,-0.49655226
1.9561336,0.5074182,2.242531,-2.2313318,2.150984,-2.0440063
0.1565107,0.023411253,0.34964454,-0.2776325,0.31187022,-0.047735453
-0.5346163,-0.2845932,-0.6504614,0.7432673,-0.70755935,1.0117205
-0.25076056,-0.37259445,-0.24266815,0.29674554,-0.27938366,0.25624916
1.9303285,1.1674278,2.2614403,-2.250989,2.1937573,-2.0924108
0.06338807,0.15541317,0.18209244,-0.108340956,0.3991018,-0.15543208
0.7062708,0.6834208,1.0322537,-0.9926682,1.2151924,-1.1269901
-0.5391041,-0.6805989,-0.40145454,0.4834661,-0.3631807,0.6120364
-0.04207611,-0.2845932,-0.23345838,0.3233322,-0.3200896,0.631419
-0.57164097,-0.46059573,-0.6861236,0.73683614,-0.72225165,0.6708084
-0.03646631,0.28741506,-0.06911451,0.15255815,-0.043702576,0.32812783
-0.77471554,-0.76860017,-0.8165391,0.64348334,-0.8743901,0.28801033
-0.01851496,0.41941696,-0.1520671,0.23369782,-0.1295985,0.4076694
0.022997538,0.06741189,0.16965605,-0.09649801,0.22018646,0.040162466
-0.24627273,-0.6365982,-0.29034424,0.36708257,-0.37590128,0.5551021
0.13407151,-0.50459635,0.41439015,-0.34453616,0.37073484,-0.11059894
3.21385,3.675464,2.7805126,-2.7867327,2.8171625,-2.7687914
-0.64793414,-0.6805989,-0.6606627,0.7056565,-0.72673565,0.6127992
-0.7511544,-0.72459954,-0.7913377,0.7858129,-0.8587438,0.5979242
-0.66139764,-0.6365982,-0.6701802,0.72506064,-0.7404103,0.7250034
-0.4269082,-0.6805989,-0.5243548,0.5760609,-0.6148261,0.5453241
-0.45832303,-0.41659507,-0.52305615,0.6191188,-0.56124055,0.8794749
1.9292066,0.9914252,2.261883,-2.2513237,2.1760755,-2.0712945
3.0870686,3.1034555,2.8386261,-2.8467774,2.8398688,-2.7939992
-0.30012676,-0.32859382,-0.11126297,0.19495638,-0.0358476,0.30631807
-0.029734554,-0.37259445,0.22145645,-0.17497076,0.21872358,-0.19610436
-0.7320811,-0.72459954,-0.75003815,0.8158919,-0.8105963,1.0181699
1.2145184,0.33141568,1.3202446,-1.279054,1.1864756,-0.99325347
-0.81286216,-0.6805989,-0.8417088,-0.14290677,-0.90660506,-0.8263688
-0.71861756,-0.41659507,-0.7537437,0.70783865,-0.8127906,0.0761538
-0.7489105,-0.72459954,-0.792179,0.6321396,-0.8600158,-0.21250504
-0.8094963,-0.6805989,-0.84351563,-0.9279375,-0.9075273,-1.9658865
0.14977895,-0.19659191,0.3762886,-0.30497584,0.34115943,-0.0786991
-0.2911511,-0.5925976,-0.37843996,0.44724876,-0.4701292,0.5711214
2.769554,1.9154385,2.770104,-2.7760193,2.6850908,-2.625138
0.43587857,-0.064590015,0.8500905,-0.7948797,0.7891475,-0.56971383
2.3218923,2.0034397,2.392985,-2.3866441,2.3686337,-2.2805505
-0.39661527,-0.548597,-0.5707627,0.6317223,-0.63212615,0.6670983
-0.3539808,-0.5925976,-0.37676322,0.44057915,-0.4404902,0.47784904
-0.18456495,-0.5925976,-0.19037291,0.27796376,-0.2425257,0.5467804
0.29114583,0.15541317,0.21708916,-0.14138497,0.13810673,0.13593131
0.43587857,-0.37259445,0.5705349,-0.5131765,0.487033,-0.31170657
0.4212931,0.19941379,0.4388055,-0.3695689,0.37579128,-0.1150025
-0.12734501,0.33141568,-0.39101085,0.483037,-0.45874426,0.77021796
-0.024124756,-0.50459635,-0.16447558,0.25085756,-0.24910861,0.54778594
-0.33041966,-0.50459635,-0.49178344,0.581717,-0.59514093,0.89115995
0.24065766,-0.064590015,0.07582522,0.0045895246,-0.015144812,0.3029547
-0.112759545,-0.50459635,-0.22530429,0.31355807,-0.34874278,0.65395695
0.1262178,-0.50459635,0.50098866,-0.4342511,0.4262603,-0.17491871
-0.1722234,-0.6365982,-0.20006356,0.28776538,-0.31932637,0.62444955
-0.4650548,-0.548597,-0.5029117,0.59608537,-0.59107035,0.88786596
-0.7545203,-0.8126008,-0.7957875,0.7488625,-0.8609381,0.46827906
-0.7825693,-0.72459954,-0.82162714,0.6736757,-0.8843122,0.17514731
-0.5671531,-0.41659507,-0.69457084,0.7757741,-0.7352903,0.97125626
-0.70515406,-0.76860017,-0.67552197,0.7156894,-0.741587,0.58814615
-0.5895923,-0.6365982,-0.6306569,0.69816023,-0.687588,0.7565218
-0.7511544,-0.5925976,-0.80343664,0.6882439,-0.8665351,-0.05820692
-0.71861756,-0.72459954,-0.7823995,0.7944858,-0.84704083,0.5950809
0.70402694,0.111412525,0.9517747,-0.8988929,0.9371518,-0.72467077
-0.35846865,-0.46059573,-0.34273842,0.43531278,-0.34578526,0.6585685
0.5402208,-0.2845932,1.0797547,-1.0314267,0.9843134,-0.78028744
-0.514421,-0.02058938,-0.54840916,0.6460173,-0.54454476,0.86935014
-0.7825693,-0.5925976,-0.83096755,0.49665657,-0.8882556,0.549589
0.047680642,0.19941379,0.27523685,-0.23715569,0.5054461,-0.5488402
0.22382826,0.37541634,0.49382108,-0.4515458,0.65640795,-0.6406563
3.0949223,1.8274373,2.9310536,-2.94226,2.7769334,-2.7257266
-0.26085818,0.28741506,-0.38599265,0.47660783,-0.37138548,0.6686586
-0.6905686,-0.548597,-0.69695365,0.77859366,-0.73459065,1.0002089
-0.8050085,-0.6805989,-0.84057575,-0.8150516,-0.90310687,-1.9039938
-0.6737392,-0.72459954,-0.72120535,0.774194,-0.80423594,0.93554235
1.8484255,0.5954195,1.9986624,-1.979876,1.7848213,-1.6492112
0.07460767,-0.24059255,0.4831471,-0.41645917,0.48239,-0.24041739
0.34836575,0.15541317,0.79923856,-0.74212295,0.83357424,-0.61912394
0.19465731,0.41941696,0.20977375,-0.13363184,0.26877916,-0.001341996
-0.1531501,0.15541317,-0.21650752,0.3045183,-0.21578062,0.5147765
0.75563705,0.37541634,0.69590926,-0.63483953,0.58854353,-0.34579086
-0.60081184,-0.50459635,-0.70887303,0.7433007,-0.7671872,0.57788277
-0.6905686,-0.548597,-0.7127093,0.73284197,-0.76435685,0.4760113
-0.5895923,-0.6365982,-0.59768844,0.69250405,-0.620137,0.91099334
-0.39437136,-0.41659507,-0.45150205,0.5451525,-0.47318214,0.78713876
-0.6883247,-0.46059573,-0.7550836,0.82055366,-0.80760694,1.0138702
-0.5402261,-0.548597,-0.5873646,0.681307,-0.63024986,0.93578506
-0.47964028,-0.32859382,-0.5774862,0.6682639,-0.6210592,0.91837883
-0.53798217,-0.37259445,-0.6659271,0.75270927,-0.70457,1.0003475
-0.6905686,-0.72459954,-0.7575686,0.8143197,-0.82268083,0.994453
-0.64793414,-0.72459954,-0.7564584,0.82660353,-0.8095468,1.0190367
0.34948772,-0.32859382,0.52004516,-0.45423108,0.44155684,-0.1930184
-0.624373,-0.46059573,-0.75157785,0.8140183,-0.80604863,1.0116165
1.6453508,0.9034239,1.970469,-1.9504914,1.9870154,-1.86561
-0.060027458,-0.41659507,0.24297002,-0.1724591,0.2439422,0.008609366
-0.36968824,-0.548597,-0.2351878,0.30284846,-0.2615748,0.36613026
0.18792556,-0.02058938,0.5015895,-0.43535364,0.4642313,-0.21576437
0.061144155,0.15541317,0.3099481,-0.26282063,0.47383538,-0.45688552
-0.40671292,-0.37259445,-0.31326556,0.39295715,-0.18747726,0.4353737
-0.39998117,-0.064590015,-0.36905447,0.3795983,-0.26679027,-0.054808892
-0.7455446,-0.6365982,-0.78648,0.805122,-0.8484719,0.7717436
1.280714,0.771422,1.718733,-1.6908423,1.6489334,-1.4998714
-0.29002914,-0.548597,-0.16637056,0.25308296,-0.20229676,0.49750903
-0.3135903,0.7274214,-0.3694567,0.45676476,-0.36604282,0.6748999
-0.43924972,-0.50459635,-0.41787696,0.50637436,-0.46071595,0.74910164
-0.051051784,-0.15259127,0.082727626,-0.0037505836,0.049825698,0.23135343
-0.7500324,-0.76860017,-0.7863779,0.63769555,-0.84974396,-0.1732197
0.1924134,0.5074182,0.11466964,-0.04940532,0.18393272,-0.04336656
-0.65354395,-0.72459954,-0.7328506,0.8009851,-0.8073525,0.98987603
-0.33939534,-0.46059573,-0.4701614,0.54928356,-0.5378664,0.80225646
0.29002386,-0.064590015,0.4295862,-0.36113513,0.3781764,-0.12301213
-0.67598313,-0.72459954,-0.7508927,0.7063496,-0.82544756,0.09151426
1.3233485,0.28741506,1.704196,-1.6756276,1.6692545,-1.5203289
0.36519516,-0.2845932,0.5034464,-0.43635398,0.45780742,-0.20629844
-0.7500324,-0.8126008,-0.7821825,0.7388905,-0.8529241,0.24175555
-0.8005206,-0.76860017,-0.8166406,0.7449837,-0.8779519,0.2890852
-0.6905686,-0.76860017,-0.69550085,0.77665,-0.7557386,0.9844323
-0.707398,-0.5925976,-0.80740356,0.6814131,-0.86682135,0.1706744
-0.50544536,-0.50459635,-0.55215853,0.6459734,-0.6106601,0.907942
-0.5346163,-0.46059573,-0.51918876,0.5125946,-0.52393734,0.0905434
-0.74666655,-0.8126008,-0.7709122,0.79255784,-0.8445921,0.9043706
-0.5570555,-0.72459954,-0.58933,0.6807397,-0.6567405,0.9297171
-0.44710344,-0.46059573,-0.5384603,0.6321285,-0.612441,0.9091209
-0.42242035,-0.6365982,-0.43199897,0.52369916,-0.525114,0.81720084
0.57163566,0.7274214,0.900067,-0.85213494,1.1299325,-0.94495296
1.2448113,0.28741506,1.3162192,-1.2749085,1.2005001,-1.0085446
-0.65803176,-0.46059573,-0.7551071,0.7796327,-0.8131722,0.62063545
1.4837887,1.6954354,1.8432199,-1.8192817,1.9759166,-1.8537862
-0.61203146,-0.8126008,-0.6507361,0.71244997,-0.7608269,0.9100918
-0.8195939,-0.76860017,-0.847678,-3.4364266,-0.9135378,-4.806532
-0.6928125,-0.72459954,-0.7027427,0.73117995,-0.7605725,0.48155913
1.4579836,0.41941696,1.799186,-1.7737836,1.6887171,-1.5427629
0.36295122,0.33141568,0.4415119,-0.37234917,0.37725416,-0.11694423
-0.2025163,-0.5925976,-0.05604562,0.118058495,-0.10876849,0.20049381
-0.33041966,-0.02058938,-0.30669495,0.3270322,-0.32644993,0.0015012502
-0.51890886,-0.50459635,-0.44160396,0.53340125,-0.3988938,0.68956685
0.25075528,-0.24059255,0.4163733,-0.3468513,0.3341313,-0.073151305
-0.6221291,-0.548597,-0.60705996,0.6018503,-0.6548642,0.16405171
0.63446546,-0.2845932,1.1039728,-1.0567923,1.0378672,-0.83982223
0.38987824,0.111412525,0.5780812,-0.5137792,0.51428694,-0.27009812
1.0866151,0.33141568,1.4182372,-1.3803886,1.2973357,-1.1151316
-0.2574923,-0.46059573,-0.0589525,0.12735243,-0.09162748,0.23617308
-0.65354395,-0.6805989,-0.57227135,0.6166019,-0.61393565,0.4607202
-0.5671531,-0.5925976,-0.58136183,0.6301455,-0.62935936,0.5304144
-0.38090783,-0.5925976,-0.32460567,0.41534525,-0.37094027,0.67018425
2.1715498,0.55141884,2.1674387,-2.153796,1.9958562,-1.8750412
-0.4459815,-0.46059573,-0.5327214,0.6238447,-0.57650524,0.8564862
-0.10490583,-0.32859382,0.10302437,-0.0257463,0.08080038,0.18565345
1.0473465,-0.10859065,0.78687257,-0.72846603,0.6540865,-0.41434082
1.2964214,0.8594233,1.7818081,-1.7559222,1.8573924,-1.7254587
0.103778616,-0.15259127,0.53962696,-0.47621304,0.5408412,-0.3090367
-0.75227636,-0.76860017,-0.7777182,0.7316733,-0.8507934,0.35638693
0.009534025,-0.41659507,0.3345614,-0.2816581,0.3174355,-0.23330928
0.50880593,-0.32859382,0.96494764,-0.91310865,0.9472647,-0.73971915
-0.67710507,-0.46059573,-0.6691195,0.62567174,-0.7081318,0.062006917
0.07124179,0.9914252,-0.13686088,0.22440651,-0.1550397,0.4621765
-0.5615433,-0.548597,-0.6359365,0.69412935,-0.73707116,0.88415587
-0.54695785,-0.24059255,-0.64823776,0.7053126,-0.6928988,0.6586379
0.8151009,0.15541317,0.96069777,-0.90801257,0.83446467,-0.6114957
-0.6827149,0.023411253,-0.7501193,0.6607938,-0.7947909,0.063948646
-0.24627273,-0.10859065,-0.32888606,0.42048585,-0.38779506,0.70090514
0.24065766,-0.19659191,0.5474188,-0.4822131,0.47695193,-0.22852431
0.080217466,-0.064590015,0.040378697,0.04176986,-0.019501619,0.31540257
-0.069003135,-0.37259445,0.1352005,-0.070464246,0.12904328,0.016965736
-0.8005206,-0.8126008,-0.8302399,0.40697438,-0.8991317,-0.16205476
1.6453508,0.37541634,1.8803304,-1.8573136,1.704586,-1.5570138
1.2392015,0.06741189,1.5691924,-1.5366024,1.4039981,-1.2344093
-0.43363994,-0.548597,-0.4688469,0.52541816,-0.5215522,0.48402095
-0.67822707,-0.6365982,-0.718315,0.699116,-0.7818159,0.14865658
-0.61427534,-0.10859065,-0.70221484,0.61224085,-0.7100717,-0.016008986
0.40109783,0.06741189,0.64852124,-0.58655715,0.65055645,-0.41850168
0.03421713,0.24341443,0.11618335,-0.03953817,0.1416049,0.12823375
-0.5290065,-0.10859065,-0.57267416,0.56341344,-0.5856641,0.05684053
-0.49983555,-0.548597,-0.55896264,0.63807744,-0.6572175,0.8130747
0.1924134,-0.10859065,0.5760682,-0.52607024,0.70255196,-0.6060519
0.65353876,0.55141884,1.0622278,-1.0313225,1.2411743,-1.2241459
2.2972093,1.2994297,2.1858609,-2.172788,2.0165908,-1.8970591
2.2927215,1.739436,2.134658,-2.1199028,1.9933121,-1.8717473
0.8061252,1.0794265,1.1420203,-1.0971236,1.3610024,-1.1886747
-0.6658855,-0.8126008,-0.67732304,0.730576,-0.74724764,0.71328366
-0.71861756,-0.6365982,-0.7470234,0.81285423,-0.8137446,0.99979275
1.1595424,0.24341443,1.6214839,-1.5904093,1.5990686,-1.4448096
-0.39773723,-0.6365982,-0.5666409,0.63485694,-0.6631326,0.736099
-0.41120076,-0.50459635,-0.39510536,0.46787202,-0.43883651,0.55572623
-0.69169056,-0.72459954,-0.7125577,0.7583215,-0.79110193,0.74646646
-0.3876396,-0.5925976,-0.3103403,0.4021679,-0.31586,0.62153697
0.7096367,0.5954195,0.7484741,-0.689513,0.6865558,-0.4555679
-0.0835886,-0.50459635,0.16076541,-0.10411947,0.3174991,-0.22991125
-0.63110477,-0.064590015,-0.74041027,0.78065723,-0.7651201,0.99029213
0.784808,0.023411253,1.2132218,-1.1696389,1.3331125,-1.1578844
-0.7399348,-0.76860017,-0.79596514,0.7156809,-0.8490761,0.19154799
-0.44934738,-0.6365982,-0.43771183,0.5270291,-0.5134747,0.80236053
1.3300803,0.5954195,1.4755107,-1.4394913,1.4268316,-1.2555603
1.7564248,0.9914252,2.0768878,-2.0604222,1.9522563,-1.8280584
0.5705137,0.15541317,1.0569634,-1.011129,1.2111855,-1.0321227
-0.61090946,-0.41659507,-0.69974065,0.72291917,-0.7599682,0.47573394
-0.73881286,-0.76860017,-0.7680389,0.82813513,-0.8323803,0.9780523
-0.7679838,-0.548597,-0.8259221,0.47025725,-0.8846302,-0.3103543
-0.31695616,-0.548597,-0.37217897,0.42819837,-0.40013406,0.40829352
0.700661,-0.064590015,0.83324623,-0.7766194,0.73117334,-0.5023081
-0.8050085,-0.5925976,-0.8425323,-0.7154354,-0.90593725,-1.7038224
0.39212218,1.5194328,0.5200978,-0.49276486,0.7788756,-0.84810925
0.34051204,0.19941379,0.7279896,-0.6681849,0.9454838,-0.73607844
1.5645697,0.5954195,1.9400705,-1.9192588,1.8910384,-1.7616928
-0.76910573,-0.72459954,-0.8093506,0.77218217,-0.87515336,0.83446836
-0.45159128,-0.548597,-0.36830905,0.45631865,-0.44357494,0.7329437
0.92056507,-0.10859065,1.3948128,-1.3566306,1.4095951,-1.2413094
0.17894988,-0.10859065,0.24791525,-0.17335004,0.19503145,0.07632717
-0.7500324,-0.76860017,-0.79436326,0.75904804,-0.8579487,0.39078328
-0.6434463,-0.8126008,-0.68925256,0.7169695,-0.7635936,0.5335004
-0.75227636,-0.72459954,-0.80295193,0.7641212,-0.86608994,0.47486708
-0.4762744,-0.548597,-0.640208,0.68474036,-0.6729275,0.51699567
-0.46954265,-0.46059573,-0.57179105,0.6609936,-0.6471682,0.94365597
0.54695255,0.15541317,0.7880805,-0.7304235,0.716799,-0.48847327
-0.09368624,-0.37259445,0.057172228,0.021623496,0.042225134,0.23038256
1.8114008,0.771422,2.1145759,-2.0993733,1.9716234,-1.8501108
-0.24851663,-0.02058938,-0.10957226,0.17561185,-0.1003411,0.2287529
-0.7455446,-0.46059573,-0.7657474,0.70819896,-0.81647956,0.3513939
-0.30124873,0.63942015,-0.25791055,0.33331925,-0.23832789,0.5175851
